user,location,tweet,Date,Tweet Coordinates
ndvcordvco,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:02:59,
Rog_2,#Italistan / #Idiotistan,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:02:45,
BeingAmitBajpai,,"RT @IndoPac_Info: #IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pacific i…",2020-12-06 15:02:11,
IndoPac_Info,South East Asia,"#IndoPacific | THE #BRITISH ARE COMING

#UK's Royal Navy is said to be planning a rare excursion to the Western Pac… https://t.co/fFgXB79yyi",2020-12-06 15:02:01,
AsiaMTI,"Washington, DC","After the recent Quad ministerial and with Australia joining Exercise Malabar, expectations for the Quad's role in… https://t.co/Fyk35lsofs",2020-12-06 15:00:02,
missy1275,Florida,RT @TimInHonolulu: U.S. Pacific Fleet head tapped for Indo-Pacific Command job via @staradvertiser https://t.co/8MQprtOE01,2020-12-06 14:59:28,
RedBarnPatriot_,,"""Navy pushes ahead with plans to stand up another numbered fleet in the Indo-Pacific""

 https://t.co/SVobIRqMUm",2020-12-06 14:52:38,
ForHumanity18,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 14:51:19,
Mary88564333,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 14:47:44,
2212leigh,Somewhere on the beach fishing,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 14:47:09,
oom_rl,Maryland,"US 1st Fleet is apparently coming back, but no specifics yet (as expected) about assets or homeports.

Navy pushes… https://t.co/eukukWq969",2020-12-06 14:40:59,
aadilbrar,Toronto city,"“The annual defense bill, which lawmakers are expected to vote on starting Tuesday, establishes a program to streng… https://t.co/LzijYuUb0r",2020-12-06 14:20:13,
jon9522,"London, England",RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 14:16:41,
MFIBwargaming,,Competitive Security Gaming: Rethinking Wargaming to Provide Competitive Intelligence that Informs Strategic Compet… https://t.co/uXvio8nazm,2020-12-06 14:09:13,
NSdf1,,RT @USARJ_PAO: U.S. Army and @JGSDF_WA_pr stage personnel and equipment at Camp Kengun in preparation for Yama Sakura 79. YS is the largest…,2020-12-06 14:06:32,
LmTPIzECslEtZxZ,,RT @USARJ_PAO: U.S. Army and @JGSDF_WA_pr stage personnel and equipment at Camp Kengun in preparation for Yama Sakura 79. YS is the largest…,2020-12-06 14:06:09,
ABranger_wife,JAPAN,RT @USARJ_PAO: U.S. Army and @JGSDF_WA_pr stage personnel and equipment at Camp Kengun in preparation for Yama Sakura 79. YS is the largest…,2020-12-06 14:05:00,
Project2Bridge,New Delhi,"""Under QIP scheme, 29 projects were completed in CLMV countries since its inception. Currently 39 projects are unde… https://t.co/v61iinAVOk",2020-12-06 14:03:00,
hpjohn1,,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 14:01:23,
OthayothKumar,,RT @arunkumar783: Greetings to Indian Naval Force on #NavyDay2020! Newly acquired strength evokes confidence in Indian Ocean and Indo Pacif…,2020-12-06 13:42:46,
satishtezaa,"New Delhi, India","RT @samirsaran: The Bay of Bengal in the Emerging #IndoPacific

Dr ⁦@MohanCRaja⁩ writes on the contours of the sub regional play within the…",2020-12-06 13:42:26,
wue_yeh,Taiwan  Tainan  台灣 台南,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 13:39:51,
WORLDN3WS,,UK to send aircraft carrier strike group to waters near Japan: https://t.co/2k9GD30Yl2,2020-12-06 13:38:08,
rpfyadgir,"Yadgir, India",RT @arunkumar783: Greetings to Indian Naval Force on #NavyDay2020! Newly acquired strength evokes confidence in Indian Ocean and Indo Pacif…,2020-12-06 13:35:29,
satishtezaa,"New Delhi, India",RT @navdeepsuri: In case you missed it... my conversation this morning with @mfullilove | @NaghmaSahar discussing the forthcoming Ind-Aus v…,2020-12-06 13:30:52,
andmueller,Switzerland,"A remote paradise island out in the blue ocean spotted from the sky! - Togean islands in Tomini Bay, Central Sulawe… https://t.co/9aW2cE2bXL",2020-12-06 13:27:17,
nednared,The Republic of Letters,"US imperialists seek to shore up regional anti-China alliance.

US Acting Defense Secretary Christopher C. Miller s… https://t.co/Q4SwyEjwIK",2020-12-06 13:25:36,
takedownccp_,,RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 13:20:56,
sunilaol2305,India,RT @DPG_ORG: The Delhi Policy Group (DPG) in conjunction with @JIIA_eng hosted the 3rd India-Japan Indo-Pacific Forum/ 6th India-Japan Trac…,2020-12-06 13:09:50,
oyaji_my,愛知 名古屋市,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 13:05:30,
YvonneTelting,The Netherlands,RT @JohnHemmings2: Former Japanese Prime Minister @AbeShinzo writes on Britain’s role in the Indo-Pacific for @thetimes @redbox https://t.c…,2020-12-06 13:03:02,
XsVVSpnKzesT08M,,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 13:00:40,
Lili119564791,"High Wycombe, England","RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 12:59:30,
LittleDofPA,"PA, DE, CO, FL ","RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 12:59:00,
lizpatterson53,Massachusetts,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 12:57:50,
Bulldogdriver31,,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 12:52:58,
FORSCOM,"Fort Bragg, N.C.","RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 12:47:52,
